Station ID,State,Network,Station Name,Latitude,Longitude,Elevation,HUC2 (2-digit),HUC2 Name,HUC4 (4-digit),HUC4 Name,HUC6 (6-digit),HUC6 Name,HUC8 (8-digit),HUC8 Name,HUC10 (10-digit),HUC10 Name,HUC12 (12-digit),HUC12 Name,Report Time Zone (Offset from GMT),Start Date,End Date
373,NV,SNOTEL,Buckskin Lower,41.75067,-117.53182,6930,16,Great Basin Region,1604,Black Rock Desert-Humboldt,160401,Humboldt,16040109,Little Humboldt,1604010905,Headwaters Martin Creek,1.60E+11,Cabin Creek-Martin Creek,-8,10/1/1980,1/1/2100
913,CO,SNOTEL,Buffalo Park,40.22861,-106.59528,9240,14,Upper Colorado Region,1401,Colorado Headwaters,140100,Colorado Headwaters,14010001,Colorado Headwaters,1401000107,Muddy Creek,1.40E+11,Red Dirt Creek,-8,9/1/1995,1/1/2100
374,UT,SNOTEL,Bug Lake,41.68541,-111.41987,7987,16,Great Basin Region,1601,Bear,160102,Lower Bear,16010201,Bear Lake,1601020101,Big Creek-Frontal Bear Lake,1.60E+11,Laketown Canyon,-8,10/1/1978,1/1/2100
375,WA,SNOTEL,Bumping Ridge,46.81003,-121.33058,4610,17,Pacific Northwest Region,1703,Yakima,170300,Yakima,17030002,Naches,1703000201,Little Naches River,1.70E+11,Upper Bumping River,-8,10/1/1978,1/1/2100
376,WA,SNOTEL,Bunchgrass Mdw,48.68688,-117.17633,5000,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170102,Pend Oreille,17010216,Pend Oreille,1701021604,Sullivan Creek,1.70E+11,Harvey Creek,-8,10/1/1979,1/1/2100
377,WY,SNOTEL,Burgess Junction,44.78765,-107.52917,7880,10,Missouri Region,1009,Powder-Tongue,100901,Tongue,10090101,Upper Tongue,1009010102,Goose Creek,1.01E+11,Lower East Fork Big Goose Creek,-8,10/1/1979,1/1/2100
1051,CA,SNOTEL,Burnside Lake,38.71943,-119.8942,8129,16,Great Basin Region,1605,Central Lahontan,160502,Carson,16050201,Upper Carson,1605020101,Upper East Fork Carson River,1.61E+11,Hot Springs Creek,-8,10/1/2003,1/1/2100
942,WA,SNOTEL,Burnt Mountain,47.0444,-121.94032,4170,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110014,Puyallup,1711001401,Carbon River,1.71E+11,Wilkeson Creek,-8,7/1/1999,1/1/2100
981,MT,SNOTEL,Burnt Mtn,45.2401,-109.45961,5880,10,Missouri Region,1007,Upper Yellowstone,100700,Upper Yellowstone,10070006,Clarks Fork Yellowstone,1007000608,Elbow Creek-Clarks Fork Yellowstone River,1.01E+11,Sand Creek,-8,9/30/2000,1/1/2100
378,CO,SNOTEL,Burro Mountain,39.87505,-107.59853,9400,14,Upper Colorado Region,1405,White-Yampa,140500,White-Yampa,14050005,Upper White,1405000503,Coal Creek-White River,1.41E+11,North Elk Creek,-8,10/1/1978,1/1/2100
379,WY,SNOTEL,Burroughs Creek,43.69733,-109.67021,8750,10,Missouri Region,1008,Big Horn,100800,Big Horn,10080001,Upper Wind,1008000101,Warm Spring Creek-Wind River,1.01E+11,West Du Noir Creek,-8,10/1/1978,1/1/2100
1135,UT,SNOTEL,Burts Miller Ranch,40.98492,-110.85075,8000,16,Great Basin Region,1601,Bear,160101,Upper Bear,16010101,Upper Bear,1601010101,Stillwater Fork-Bear River,1.60E+11,West Fork Bear River,-8,10/1/2009,1/1/2100
380,CO,SNOTEL,Butte,38.89433,-106.953,10160,14,Upper Colorado Region,1402,Gunnison,140200,Gunnison,14020001,East-Taylor,1402000102,East River,1.40E+11,Washington Gulch-Slate River,-8,10/1/1979,1/1/2100
1109,WA,SNOTEL,Calamity,45.90362,-122.21633,2500,17,Pacific Northwest Region,1708,Lower Columbia,170800,Lower Columbia,17080002,Lewis,1708000206,Lower Lewis River,1.71E+11,Lower Canyon Creek,-8,8/21/2008,1/1/2100
381,MT,SNOTEL,Calvert Creek,45.8838,-113.32553,6430,10,Missouri Region,1002,Missouri Headwaters,100200,Missouri Headwaters,10020004,Big Hole,1002000408,Fishtrap Creek-Big Hole River,1.00E+11,Fishtrap Creek,-8,10/1/1974,1/1/2100
382,ID,SNOTEL,Camas Creek Divide,43.26548,-115.3453,5710,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040220,Camas,1704022001,Headwaters Camas Creek,1.70E+11,Sheep Creek-Camas Creek,-8,10/1/1991,1/1/2100
383,UT,SNOTEL,Camp Jackson,37.81333,-109.48723,8858,14,Upper Colorado Region,1408,San Juan,140802,Lower San Juan,14080201,Lower San Juan-Four Corners,1408020103,Recapture Creek,1.41E+11,Johnson Creek,-8,10/1/1985,1/1/2100
384,WY,SNOTEL,Canyon,44.71961,-110.51084,7870,10,Missouri Region,1007,Upper Yellowstone,100700,Upper Yellowstone,10070001,Yellowstone Headwaters,1007000107,Lower Lamar River,1.01E+11,Upper Slough Creek,-8,10/1/1960,1/1/2100
385,MT,SNOTEL,Carrot Basin,44.96192,-111.29403,9000,10,Missouri Region,1002,Missouri Headwaters,100200,Missouri Headwaters,10020008,Gallatin,1002000801,Headwaters Gallatin River,1.00E+11,Specimen Creek,-8,10/1/1966,1/1/2100
1067,CA,SNOTEL,Carson Pass,38.6927,-120.0022,8360,18,California Region,1802,Sacramento,180201,Lower Sacramento,18020129,South Fork American,1802012901,Silver Fork American River,1.80E+11,Caples Creek,-8,10/1/2004,1/1/2100
386,CO,SNOTEL,Cascade,37.65083,-107.80602,8880,14,Upper Colorado Region,1408,San Juan,140801,Upper San Juan,14080104,Animas,1408010402,Cascade Creek,1.41E+11,Headwaters Cascade Creek,-8,10/1/1978,1/1/2100
387,CO,SNOTEL,Cascade #2,37.658,-107.80268,8920,14,Upper Colorado Region,1408,San Juan,140801,Upper San Juan,14080104,Animas,1408010402,Cascade Creek,1.41E+11,Headwaters Cascade Creek,-8,9/30/1990,1/1/2100
1039,UT,SNOTEL,Cascade Mountain,40.283,-111.60992,7774,16,Great Basin Region,1602,Great Salt Lake,160202,Jordan,16020203,Provo,1602020305,Outlet Provo River,1.60E+11,Rock Canyon-Provo RIver,-8,10/17/2002,1/1/2100
388,OR,SNOTEL,Cascade Summit,43.59042,-122.0601,5100,17,Pacific Northwest Region,1709,Willamette,170900,Willamette,17090001,Middle Fork Willamette,1709000103,Salt Creek,1.71E+11,Upper Salt Creek,-8,10/1/1979,1/1/2100
389,WY,SNOTEL,Casper Mtn.,42.73389,-106.31861,7900,10,Missouri Region,1018,North Platte,101800,North Platte,10180007,Middle North Platte-Casper,1018000708,Sand Spring Creek,1.02E+11,Pratts Soda Lakes,-8,1/1/1962,1/1/2100
1130,WY,SNOTEL,Castle Creek,43.6748,-109.3774,8400,10,Missouri Region,1008,Big Horn,100800,Big Horn,10080001,Upper Wind,1008000104,East Fork Wind River,1.01E+11,Upper Wiggins Fork,-8,8/18/2010,1/1/2100
390,UT,SNOTEL,Castle Valley,37.66098,-112.74093,9607,16,Great Basin Region,1603,Escalante Desert-Sevier Lake,160300,Escalante Desert-Sevier Lake,16030001,Upper Sevier,1603000102,Mammoth Creek,1.60E+11,Upper Mammoth Creek,-8,6/21/1980,1/1/2100
1152,NV,SNOTEL,Cave Mountain,39.16337,-114.6133,10578,16,Great Basin Region,1606,Central Nevada Desert Basins,160600,Central Nevada Desert Basins,16060008,Spring-Steptoe Valleys,1606000804,Lower Spring Creek,1.61E+11,Bastian Creek,-8,10/1/2011,1/1/2100
1085,WA,SNOTEL,Cayuse Pass,46.86954,-121.5343,5240,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110014,Puyallup,1711001403,Upper White River,1.71E+11,Headwaters White River,-8,10/1/2006,1/1/2100
391,CA,SNOTEL,Cedar Pass,41.58233,-120.3025,7030,18,California Region,1802,Sacramento,180200,Upper Sacramento,18020002,Upper Pit,1802000206,North Fork Pit River,1.80E+11,Thoms Creek,-8,10/1/1977,1/1/2100
1139,AZ,SNOTEL,Chalender,35.26247,-112.06231,7100,15,Lower Colorado Region,1506,Salt,150602,Verde,15060202,Upper Verde,1506020203,Sycamore Creek,1.51E+11,Pitman Valley-Scholz Lake,-8,5/15/2009,1/1/2100
392,UT,SNOTEL,Chalk Creek #1,40.85464,-111.04765,9171,16,Great Basin Region,1602,Great Salt Lake,160201,Weber,16020101,Upper Weber,1602010103,Chalk Creek,1.60E+11,East Fork Chalk Creek,-8,10/1/1978,1/1/2100
393,UT,SNOTEL,Chalk Creek #2,40.88529,-111.06954,8208,16,Great Basin Region,1602,Great Salt Lake,160201,Weber,16020101,Upper Weber,1602010103,Chalk Creek,1.60E+11,East Fork Chalk Creek,-8,10/1/1978,1/1/2100
394,NM,SNOTEL,Chamita,36.95636,-106.65682,8400,13,Rio Grande Region,1302,Rio Grande-Elephant Butte,130201,Upper Rio Grande,13020102,Rio Chama,1302010202,Chavez Creek-Rio Chama,1.30E+11,Rio Chamita,-8,10/1/1978,1/1/2100
1101,CO,SNOTEL,Chapman Tunnel,39.26217,-106.62931,10110,14,Upper Colorado Region,1401,Colorado Headwaters,140100,Colorado Headwaters,14010004,Roaring Fork,1401000405,Fryingpan River,1.40E+11,Deeds Creek-Fryingpan River,-8,9/1/2007,1/1/2100
395,OR,SNOTEL,Chemult Alternate,43.22625,-121.80662,4850,18,California Region,1801,Klamath-Northern California Coastal,180102,Klamath,18010201,Williamson,1801020102,Beaver Marsh,1.80E+11,Deer Creek,-8,10/1/1979,1/1/2100
396,UT,SNOTEL,Chepeta,40.77458,-110.0105,10499,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060003,Duchesne,1406000312,Whiterocks River,1.41E+11,East Fork Whiterocks River,-8,7/16/1980,1/1/2100
895,ID,SNOTEL,Chocolate Gulch,43.7685,-114.41812,6310,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040219,Big Wood,1704021903,Trail Creek-Big Wood River,1.70E+11,Eagle Creek-Big Wood River,-8,10/1/1992,1/1/2100
1046,WY,SNOTEL,Cinnabar Park,41.23837,-106.23095,9574,10,Missouri Region,1018,North Platte,101800,North Platte,10180010,Upper Laramie,1018001005,Spring Creek-Laramie River,1.02E+11,The Big Hollow,-8,6/13/1999,1/1/2100
398,OR,SNOTEL,Clackamas Lake,45.09658,-121.75443,3400,17,Pacific Northwest Region,1709,Willamette,170900,Willamette,17090011,Clackamas,1709001103,Oak Grove Fork Clackamas River,1.71E+11,Headwaters Oak Grove Fork Clackamas River,-8,10/1/1979,1/1/2100
983,UT,SNOTEL,Clayton Springs,37.9725,-111.83355,10049,16,Great Basin Region,1603,Escalante Desert-Sevier Lake,160300,Escalante Desert-Sevier Lake,16030002,East Fork Sevier,1603000205,Lower East Fork Sevier River,1.60E+11,Coyote Hollow-Antimony Creek,-8,10/1/2000,1/1/2100
399,UT,SNOTEL,Clear Creek #1,39.86671,-111.28363,8975,16,Great Basin Region,1602,Great Salt Lake,160202,Jordan,16020202,Spanish Fork,1602020201,Soldier Creek,1.60E+11,Upper Soldier Creek,-8,1/1/1978,1/1/2100
400,UT,SNOTEL,Clear Creek #2,39.89275,-111.25154,7837,16,Great Basin Region,1602,Great Salt Lake,160202,Jordan,16020202,Spanish Fork,1602020201,Soldier Creek,1.60E+11,Upper Soldier Creek,-8,10/1/1978,1/1/2100
401,OR,SNOTEL,Clear Lake,45.18832,-121.6916,3810,17,Pacific Northwest Region,1707,Middle Columbia,170703,Deschutes,17070306,Lower Deschutes,1707030609,White River,1.71E+11,Clear Creek,-8,10/1/1979,1/1/2100
402,WY,SNOTEL,Cloud Peak Reservoir,44.40343,-107.06057,9860,10,Missouri Region,1009,Powder-Tongue,100902,Powder,10090206,Clear,1009020603,South Piney Creek-Piney Creek,1.01E+11,Upper South Piney Creek,-8,10/1/1978,1/1/2100
403,MT,SNOTEL,Clover Meadow,45.01788,-111.8456,8600,10,Missouri Region,1002,Missouri Headwaters,100200,Missouri Headwaters,10020007,Madison,1002000708,Indian Creek-Madison River,1.00E+11,Ruby Creek,-8,10/1/1971,1/1/2100
1059,CO,SNOTEL,Cochetopa Pass,38.16283,-106.59883,10020,13,Rio Grande Region,1301,Rio Grande Headwaters,130100,Rio Grande Headwaters,13010004,Saguache,1301000402,Squaw Creek-Saguache Creek,1.30E+11,Luders Creek,-8,9/1/2004,1/1/2100
405,WY,SNOTEL,Cold Springs,43.27676,-109.44585,9630,10,Missouri Region,1008,Big Horn,100800,Big Horn,10080001,Upper Wind,1008000107,Bull Lake Creek,1.01E+11,North Fork Bull Lake Creek,-8,10/1/1980,1/1/2100
406,OR,SNOTEL,Cold Springs Camp,42.53305,-122.17683,5940,18,California Region,1801,Klamath-Northern California Coastal,180102,Klamath,18010203,Upper Klamath Lake,1801020302,Fourmile Creek,1.80E+11,Upper Fourmile Creek,-8,10/1/1979,1/1/2100
982,WY,SNOTEL,Cole Canyon,44.48632,-104.41057,5910,10,Missouri Region,1012,Cheyenne,101202,Belle Fourche,10120203,Redwater,1012020303,Spearfish Creek,1.01E+11,Middle Spearfish Creek,-8,6/1/2000,1/1/2100
407,MT,SNOTEL,Cole Creek,45.19405,-109.34548,7850,10,Missouri Region,1007,Upper Yellowstone,100700,Upper Yellowstone,10070006,Clarks Fork Yellowstone,1007000608,Elbow Creek-Clarks Fork Yellowstone River,1.01E+11,Skunk Creek-Clarks Fork Yellowstone Creek,-8,10/1/1960,1/1/2100
1204,NV,SNOTEL,Columbia Basin,41.67167,-116.07033,6483,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050105,South Fork Owyhee,1705010505,Bull Run-South Fork Owyhee River,1.71E+11,Columbia Creek,-8,12/23/2011,1/1/2100
408,CO,SNOTEL,Columbine,40.3948,-106.60408,9160,10,Missouri Region,1018,North Platte,101800,North Platte,10180001,North Platte Headwaters,1018000101,Grizzly Creek,1.02E+11,Upper Grizzly Creek,-8,10/1/1978,1/1/2100
409,CO,SNOTEL,Columbine Pass,38.41795,-108.38249,9400,14,Upper Colorado Region,1402,Gunnison,140200,Gunnison,14020005,Lower Gunnison,1402000502,Roubideau Creek,1.40E+11,Potter Creek,-8,10/1/1985,1/1/2100
904,CO,SNOTEL,Columbus Basin,37.44147,-108.02445,10785,14,Upper Colorado Region,1408,San Juan,140801,Upper San Juan,14080105,Middle San Juan,1408010501,Headwaters La Plata River,1.41E+11,Headwaters La Plata River,-8,8/30/1994,1/1/2100
410,MT,SNOTEL,Combination,46.46523,-113.39358,5600,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170102,Pend Oreille,17010202,Flint-Rock,1701020204,Lower Willow Creek,1.70E+11,Upper South Fork Lower Middle Creek,-8,10/1/1965,1/1/2100
411,ID,SNOTEL,Cool Creek,46.76361,-115.29528,6280,17,Pacific Northwest Region,1706,Lower Snake,170603,Clearwater,17060307,Upper North Fork Clearwater,1706030707,Fourth of July Creek-North Fork Clearwater River,1.71E+11,Cold Springs Creek-North Fork Clearwater River,-8,10/1/1983,1/1/2100
412,CO,SNOTEL,Copeland Lake,40.20778,-105.56861,8600,10,Missouri Region,1019,South Platte,101900,South Platte,10190005,St. Vrain,1019000502,North Saint Vrain Creek,1.02E+11,Headwaters North Saint Vrain Creek,-8,10/1/1979,1/1/2100
413,MT,SNOTEL,Copper Bottom,47.05678,-112.595,5200,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170102,Pend Oreille,17010203,Blackfoot,1701020301,Landers Fork,1.70E+11,Copper Creek,-8,10/1/1978,1/1/2100
414,MT,SNOTEL,Copper Camp,47.08158,-112.72955,6950,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170102,Pend Oreille,17010203,Blackfoot,1701020301,Landers Fork,1.70E+11,Copper Creek,-8,10/1/1978,1/1/2100
415,CO,SNOTEL,Copper Mountain,39.48954,-106.17095,10550,14,Upper Colorado Region,1401,Colorado Headwaters,140100,Colorado Headwaters,14010002,Blue,1401000203,Tenmile Creek,1.40E+11,West Tenmile Creek,-8,10/1/1978,1/1/2100
1209,NV,SNOTEL,Corduroy Flat,38.99651,-115.42478,8640,16,Great Basin Region,1606,Central Nevada Desert Basins,160600,Central Nevada Desert Basins,16060012,Hot Creek-Railroad Valleys,1606001212,Bull Creek,1.61E+11,Black Canyon Wash,-8,12/23/2011,1/1/2100
416,AZ,SNOTEL,Coronado Trail,33.80392,-109.15282,8400,15,Lower Colorado Region,1504,Upper Gila,150400,Upper Gila,15040004,San Francisco,1504000405,Upper Blue River,1.50E+11,Coleman Creek,-8,10/1/1978,1/1/2100
1236,UT,SNOTEL,Corral,39.65795,-110.37906,8207,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060007,Price,1406000709,Grassy Trail Creek,1.41E+11,Grassy Trail Reservoir-Grassy Trail Creek,-8,10/1/2013,1/1/2100
417,NV,SNOTEL,Corral Canyon,40.27551,-115.54017,8445,16,Great Basin Region,1604,Black Rock Desert-Humboldt,160401,Humboldt,16040103,South Fork Humboldt,1604010304,Smith Creek,1.60E+11,Corral Creek,-8,10/1/1978,1/1/2100
418,WA,SNOTEL,Corral Pass,47.01872,-121.46464,5800,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110014,Puyallup,1711001403,Upper White River,1.71E+11,Silver Creek-White River,-8,10/1/1979,1/1/2100
419,WY,SNOTEL,Cottonwood Creek,42.6459,-110.81482,7670,17,Pacific Northwest Region,1704,Upper Snake,170401,Snake Headwaters,17040105,Salt,1704010501,Upper Salt River,1.70E+11,Lower Crow Creek-Salt River,-8,10/1/1980,1/1/2100
420,WA,SNOTEL,Cougar Mountain,47.27666,-121.67138,3200,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110013,Duwamish,1711001302,Middle Green River,1.71E+11,North Fork Green River,-8,10/1/1979,1/1/2100
422,OR,SNOTEL,County Line,45.19107,-118.55015,4830,17,Pacific Northwest Region,1706,Lower Snake,170601,Lower Snake,17060104,Upper Grande Ronde,1706010402,Meadow Creek,1.71E+11,Middle Meadow Creek,-8,10/1/1979,1/1/2100
423,ID,SNOTEL,Cozy Cove,44.28846,-115.65508,5400,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050120,South Fork Payette,1705012004,Upper Deadwood River,1.71E+11,Deadwood River-Deadwood Reservoir,-8,10/1/1978,1/1/2100
424,ID,SNOTEL,Crab Creek,44.437,-111.99384,6900,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040214,Beaver-Camas,1704021401,Headwaters Camas Creek,1.70E+11,Upper Camas Creek,-8,10/1/1979,1/1/2100
425,ID,SNOTEL,Crater Meadows,46.56394,-115.28903,5960,17,Pacific Northwest Region,1706,Lower Snake,170603,Clearwater,17060307,Upper North Fork Clearwater,1706030705,Weitas Creek,1.71E+11,Middle Weitas Creek,-8,10/1/1983,1/1/2100
1010,OR,SNOTEL,Crazyman Flat,42.6381,-120.94917,6180,18,California Region,1801,Klamath-Northern California Coastal,180102,Klamath,18010202,Sprague,1801020201,Upper Sycan River,1.80E+11,Paradise Creek,-8,9/1/2001,1/1/2100
426,CO,SNOTEL,Crosho,40.16745,-107.0575,9100,14,Upper Colorado Region,1405,White-Yampa,140500,White-Yampa,14050001,Upper Yampa,1405000101,Headwaters Yampa River,1.41E+11,Outlet Hunt Creek,-8,10/1/1985,1/1/2100
1045,WY,SNOTEL,Crow Creek,41.2287,-105.38278,8330,10,Missouri Region,1019,South Platte,101900,South Platte,10190009,Crow,1019000901,Upper Crow Creek,1.02E+11,North Fork Crow Creek,-8,8/1/2003,1/1/2100
977,CA,SNOTEL,Crowder Flat,41.89318,-120.75202,5170,18,California Region,1801,Klamath-Northern California Coastal,180102,Klamath,18010204,Lost,1801020401,Fletcher Creek-Boles Creek,1.80E+11,Mosquito Creek-Willow Creek,-8,10/1/1999,1/1/2100
427,MT,SNOTEL,Crystal Lake,46.78942,-109.51205,6050,10,Missouri Region,1004,Missouri-Musselshell,100401,Fort Peck Lake,10040103,Judith,1004010302,Lower Ross Fork Creek,1.00E+11,Big Rock Creek,-8,9/1/1967,1/1/2100
428,CA,SNOTEL,Css Lab,39.32565,-120.36807,6894,18,California Region,1802,Sacramento,180201,Lower Sacramento,18020125,Upper Yuba,1802012506,Upper South Yuba River,1.80E+11,Rattlesnake Creek-South Yuba River,-8,10/1/1980,1/1/2100
430,CO,SNOTEL,Culebra #2,37.20945,-105.19959,10500,13,Rio Grande Region,1301,Rio Grande Headwaters,130100,Rio Grande Headwaters,13010002,Alamosa-Trinchera,1301000209,Headwaters Culebra Creek,1.30E+11,Headwaters Culebra Creek,-8,10/1/1978,1/1/2100
431,CO,SNOTEL,Cumbres Trestle,37.01878,-106.45179,10040,13,Rio Grande Region,1302,Rio Grande-Elephant Butte,130201,Upper Rio Grande,13020102,Rio Chama,1302010202,Chavez Creek-Rio Chama,1.30E+11,Wolf Creek,-8,10/1/1979,1/1/2100
432,UT,SNOTEL,Currant Creek,40.35747,-111.08993,7915,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060004,Strawberry,1406000404,Currant Creek,1.41E+11,Current Creek Reservoir,-8,10/1/1978,1/1/2100
919,MT,SNOTEL,Daisy Peak,46.66858,-110.33022,7600,10,Missouri Region,1004,Missouri-Musselshell,100402,Musselshell,10040201,Upper Musselshell,1004020101,North Fork Musselshell River,1.00E+11,Mud Creek,-8,9/1/1977,1/1/2100
433,MT,SNOTEL,Daly Creek,46.18367,-113.8533,5780,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170102,Pend Oreille,17010205,Bitterroot,1701020509,Skalkaho Creek,1.70E+11,Daly Creek,-8,10/1/1966,1/1/2100
434,OR,SNOTEL,Daly Lake,44.52147,-122.08718,3690,17,Pacific Northwest Region,1709,Willamette,170900,Willamette,17090006,South Santiam,1709000601,Headwaters Middle Santiam River,1.71E+11,Pyramid Creek,-8,10/1/1978,1/1/2100
435,UT,SNOTEL,Daniels-Strawberry,40.2953,-111.25677,8008,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060004,Strawberry,1406000401,Upper Strawberry River,1.41E+11,Willow Creek-Strawberry River,-8,10/1/1978,1/1/2100
436,MT,SNOTEL,Darkhorse Lake,45.17367,-113.58448,8945,10,Missouri Region,1002,Missouri Headwaters,100200,Missouri Headwaters,10020004,Big Hole,1002000403,Headwaters Big Hole River,1.00E+11,Headwaters Big Hole River,-8,8/1/1977,1/1/2100
437,MT,SNOTEL,Deadman Creek,46.79279,-110.67545,6450,10,Missouri Region,1003,Missouri-Marias,100301,Upper Missouri,10030103,Smith,1003010304,Sheep Creek,1.00E+11,Headwaters Sheep Creek,-8,10/1/1966,1/1/2100
438,CO,SNOTEL,Deadman Hill,40.80571,-105.76993,10220,10,Missouri Region,1019,South Platte,101900,South Platte,10190007,Cache La Poudre,1019000705,Dale Creek,1.02E+11,Lower Dale Creek,-8,10/1/1978,1/1/2100
439,ID,SNOTEL,Deadwood Summit,44.54514,-115.5638,6860,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050120,South Fork Payette,1705012004,Upper Deadwood River,1.71E+11,Stratton Creek-Deadwood River,-8,10/1/1978,1/1/2100
923,WY,SNOTEL,Deer Park,42.59076,-108.90273,9700,10,Missouri Region,1008,Big Horn,100800,Big Horn,10080003,Popo Agie,1008000301,Little Popo Agie River,1.01E+11,Headwaters Little Popo Agie River,-8,8/14/1997,1/1/2100
1210,NV,SNOTEL,Defiance Mines,39.08527,-114.89977,9302,16,Great Basin Region,1606,Central Nevada Desert Basins,160600,Central Nevada Desert Basins,16060008,Spring-Steptoe Valleys,1606000810,Willow Creek,1.61E+11,Cooper Wash-Willow Creek,-8,12/22/2011,1/1/2100
440,OR,SNOTEL,Derr.,44.4465,-119.93012,5850,17,Pacific Northwest Region,1707,Middle Columbia,170703,Deschutes,17070304,Upper Crooked,1707030404,Deep Creek,1.71E+11,Jackson Creek,-8,10/1/1979,1/1/2100
442,OR,SNOTEL,Diamond Lake,43.18787,-122.14003,5280,17,Pacific Northwest Region,1710,Oregon-Washington Coastal,171003,Southern Oregon Coastal,17100301,North Umpqua,1710030102,Headwaters North Umpqua River,1.71E+11,Lake Creek,-8,10/1/1979,1/1/2100
443,NV,SNOTEL,Diamond Peak,39.56361,-115.84421,8017,16,Great Basin Region,1606,Central Nevada Desert Basins,160600,Central Nevada Desert Basins,16060005,Diamond-Monitor Valleys,1606000515,Lower Slough Creek-Frontal Diamond Valley,1.61E+11,Torre Creek-Slough Creek-Frontal Diamond Valley,-8,10/1/1983,1/1/2100
444,UT,SNOTEL,Dills Camp,39.04554,-111.46875,9228,14,Upper Colorado Region,1407,Upper Colorado-Dirty Devil,140700,Upper Colorado-Dirty Devil,14070002,Muddy,1407000202,Headwaters Muddy Creek,1.41E+11,Beaver Creek,-8,10/1/1978,1/1/2100
